8982,96,8,29924
8982,96,9,29598
8982,96,10,29654
8982,96,11,29762
8982,96,12,29966
8982,97,1,29948
8982,97,2,29915
8982,97,3,30173
8982,97,4,30358
8982,97,5,30225
8982,97,6,30206
8982,97,7,30231
8982,97,8,30755
8982,97,9,31103
8982,97,10,30963
8982,97,11,30668
8982,97,12,30678
8982,93,1,23758
8982,93,2,23703
8982,93,3,24467
8982,93,4,23765
8982,93,5,23861
8982,93,6,23924
8982,93,7,24058
8982,93,8,24046
8982,93,9,24094
8982,93,10,24159
8982,93,11,24217
8982,93,12,24381
8982,92,1,22868
8982,92,2,22823
8982,92,3,22906
8982,92,4,22934
8982,92,5,23033
8982,92,6,23375
8982,92,7,23494
8982,92,8,23215
8982,92,9,23534
8982,92,10,23493
8982,92,11,23560
8982,92,12,23766
8982,95,1,26876
8982,95,2,26592
8982,95,3,26871
8982,95,4,26719
8982,95,5,26677
8982,95,6,26905
8982,95,7,26901
8982,95,8,26822
8982,95,9,26858
8982,95,10,26922
8982,95,11,26985
8982,95,12,27088
8982,94,1,25699
8982,94,2,25805
8982,94,3,26266
8982,94,4,26182
8982,94,5,26310
8982,94,6,26333
8982,94,7,26434
8982,94,8,26307
8982,94,9,26633
8982,94,10,26782
8982,94,11,26728
8982,94,12,26779
8255,98,1,68950
8255,98,2,86475
8255,98,3,130197
8255,98,4,132434
8255,98,5,132094
8255,98,6,132019
8255,98,7,145465
8255,98,8,106733
8255,98,9,168184
8255,98,10,164900
8255,96,1,128285
8255,96,2,112352
8255,96,3,145296
8255,96,4,139705
8255,96,5,147307
8255,96,6,124210
8255,96,7,105840
8255,96,8,93033
8255,96,9,134661
8255,96,10,133386
8255,96,11,129576
8255,96,12,105024
8255,97,1,130151
8255,97,2,134416
8255,97,3,135841
8255,97,4,130247
8255,97,5,156257
8255,97,6,124086
8255,97,7,136986
8255,97,8,92468
8255,97,9,107504
8255,97,10,109082
8255,97,11,77613
8255,97,12,64983
8255,93,1,38614
8255,93,2,46916
8255,93,3,61147
8255,93,4,65121
8255,93,5,65748
8255,93,6,75318
8255,93,7,70911
8255,93,8,58919
8255,93,9,72519
8255,93,10,57980
8255,93,11,59929
8255,93,12,43947
8255,92,1,20900
8255,92,2,18544
8255,92,3,34999
8255,92,4,38267
8255,92,5,54178
8255,92,6,50702
8255,92,7,38191
8255,92,8,19508
8255,92,9,28333
8255,92,10,40505
8255,92,11,39736
8255,92,12,30891
8255,95,1,108521
8255,95,2,81725
8255,95,3,136425
8255,95,4,105545
8255,95,5,118182
8255,95,6,122868
8255,95,7,115759
8255,95,8,122517
8255,95,9,110740
8255,95,10,112725
8255,95,11,116968
8255,95,12,101645
8255,94,1,67675
8255,94,2,54940
8255,94,3,81889
8255,94,4,80026
8255,94,5,97999
8255,94,6,86252
8255,94,7,69821
8255,94,8,55004
8255,94,9,83565
8255,94,10,75402
8255,94,11,86810
8255,94,12,82462
2515,98,1,871575
2515,98,2,823043
2515,98,3,1019906
2515,98,4,1082811
2515,98,5,886016
2515,98,6,1971988
2515,98,7,1227037
2515,98,8,824297
2515,98,9,733116
2515,98,10,925161
2515,96,1,1040014
2515,96,2,903533
2515,96,3,949464
2515,96,4,1038712
2515,96,5,1370453
2515,96,6,669668
2515,96,7,843317
2515,96,8,912399
2515,96,9,844492
2515,96,10,973466
2515,96,11,1054540
2515,96,12,1072328
2515,97,1,1066251
2515,97,2,813991
2515,97,3,830297
2515,97,4,1196022
2515,97,5,1085422
2515,97,6,1322193
2515,97,7,1044003
2515,97,8,1057751
2515,97,9,983832
2515,97,10,955596
2515,97,11,1137944
2515,97,12,1654114
2515,93,1,811114
2515,93,2,797122
2515,93,3,847456
2515,93,4,831960
2515,93,5,883192
2515,93,6,878069
2515,93,7,888108
2515,93,8,843672
2515,93,9,916859
2515,93,10,950214
2515,93,11,1077808
2515,93,12,1127286
2515,92,1,798137
2515,92,2,622983
2515,92,3,739461
2515,92,4,894459
2515,92,5,917765
2515,92,6,931565
2515,92,7,893754
2515,92,8,1074717
2515,92,9,834396
2515,92,10,817392
2515,92,11,925023
2515,92,12,1166993
2515,95,1,798513
2515,95,2,840121
2515,95,3,1101047
2515,95,4,1012806
2515,95,5,1119610
2515,95,6,953002
2515,95,7,880061
2515,95,8,931856
2515,95,9,1142709
2515,95,10,1007991
2515,95,11,1513232
2515,95,12,1254387
2515,94,1,1215247
2515,94,2,658814
2515,94,3,952674
2515,94,4,1371640
2515,94,5,1174871
2515,94,6,1271284
2515,94,7,949309
2515,94,8,1037882
2515,94,9,1104402
2515,94,10,1132893
2515,94,11,989891
2515,94,12,1651192
2515,91,1,806671
2515,91,2,680464
2515,91,3,1105166
2515,91,4,962473
2515,91,5,839280
2515,91,6,881641
2515,91,7,839659
2515,91,8,817983
2515,91,9,955406
2515,91,10,717304
2515,91,11,821024
2515,91,12,934151
2515,90,10,741066
2515,90,11,893886
2515,90,12,690869
3648,98,1,6932
3648,98,2,14001
3648,98,3,18358
3648,98,4,23837
3648,98,5,21586
3648,98,6,19662
3648,98,7,24853
3648,98,8,29991
3648,98,9,32043
3648,98,10,31099
3648,97,9,36980
3648,97,10,40349
3648,97,11,19774
3648,97,12,4322
8981,98,1,31729
8981,98,2,32187
8981,98,3,32153
8981,98,4,31746
8981,98,5,32220
8981,98,6,31596
8981,98,7,31933
8981,98,8,32978
8981,98,9,32714
8981,98,10,32761
8981,96,1,31170
8981,96,2,29214
8981,96,3,31907
8981,96,4,30976
8981,96,5,32017
8981,96,6,30667
8981,96,7,30988
8981,96,8,32263
8981,96,9,31089
8981,96,10,32961
8981,96,11,31581
8981,96,12,31966
8981,97,1,31537
8981,97,2,30710
8981,97,3,31460
8981,97,4,31937
8981,97,5,31141
8981,97,6,30927
8981,97,7,31428
8981,97,8,31586
8981,97,9,31473
8981,97,10,31784
8981,97,11,31749
8981,97,12,32137
8981,93,1,21779
8981,93,2,23050
8981,93,3,23173
8981,93,4,22313
8981,93,5,24005
8981,93,6,23151
8981,93,7,24663
8981,93,8,24827
8981,93,9,24673
8981,93,10,24982
8981,93,11,25166
8981,93,12,29613
8981,92,1,19010
8981,92,2,18857
8981,92,3,18150
8981,92,4,20342
8981,92,5,20996
8981,92,6,19341
8981,92,7,20560
8981,92,8,20400
8981,92,9,20129
8981,92,10,20671
8981,92,11,21197
8981,92,12,22181
8981,95,1,30101
8981,95,2,27806
8981,95,3,27618
8981,95,4,33781
8981,95,5,30705
8981,95,6,30284
8981,95,7,31046
8981,95,8,30539
8981,95,9,29907
8981,95,10,30420
8981,95,11,30396
8981,95,12,31128
8981,94,1,25015
8981,94,2,23234
8981,94,3,27452
8981,94,4,26103
8981,94,5,27433
8981,94,6,26058
8981,94,7,27811
8981,94,8,28543
8981,94,9,28087
8981,94,10,29233
8981,94,11,29179
8981,94,12,31732
8256,92,1,106225
8256,92,2,111346
8256,92,3,87590
8256,92,4,65120
8256,92,5,68325
8256,92,6,76748
8256,92,7,99072
8256,92,8,143479
8256,92,9,103710
8256,92,10,107950
8256,92,11,94276
2514,98,1,6093
2514,98,2,3994
2514,98,3,3975
2514,98,4,8213
2514,98,5,5783
2514,98,6,7068
2514,98,7,7475
2514,98,8,5249
2514,98,9,6448
2514,98,10,5332
2514,96,1,2151
2514,96,2,1569
2514,96,3,2377
2514,96,4,1596
2514,96,5,1489
2514,96,6,6066
2514,96,7,2618
2514,96,8,2748
2514,96,9,2660
2514,96,10,1078
2514,96,11,1164
2514,96,12,14356
2514,97,1,4554
2514,97,2,4673
2514,97,3,3960
2514,97,4,4618
2514,97,5,4750
2514,97,6,5733
2514,97,7,5602
2514,97,8,6509
2514,97,9,7029
2514,97,10,7163
2514,97,11,7613
2514,97,12,8659
2514,93,1,1637
2514,93,2,38229
2514,93,3,4725
2514,93,4,3784
2514,93,5,1433
2514,93,6,4048
2514,93,7,2399
2514,93,8,3204
2514,93,9,2304
2514,93,10,1879
2514,93,11,2100
2514,93,12,3062
2514,92,1,2108
2514,92,2,1177
2514,92,3,2107
2514,92,4,1227
2514,92,5,2280
2514,92,6,44233
2514,92,7,1668
2514,92,8,2064
2514,92,9,1770
2514,92,10,3900
2514,92,11,1229
2514,92,12,1842
2514,95,1,1935
2514,95,2,2312
2514,95,3,1436
2514,95,4,2557
2514,95,5,2941
2514,95,6,1638
2514,95,7,1729
2514,95,8,3672
2514,95,9,1622
2514,95,10,2353
2514,95,11,1646
2514,95,12,1620
2514,94,1,3653
2514,94,2,2755
2514,94,3,2214
2514,94,4,3463
2514,94,5,2769
2514,94,6,254807
2514,94,7,2075
2514,94,8,2288
2514,94,9,2514
2514,94,10,1987
2514,94,11,1567
2514,94,12,1881
2514,91,1,12930
2514,91,2,2460
2514,91,3,13068
2514,91,4,19182
2514,91,5,21279
2514,91,6,36083
2514,91,7,1932
2514,91,8,124400
2514,91,9,2685
2514,91,10,6450
2514,91,11,3466
2514,91,12,3409
2514,90,10,63755
2514,90,11,12292
2514,90,12,15745
3662,98,1,11311
3662,98,2,1975
3662,98,3,28073
3662,98,4,21170
3662,98,5,12559
3662,98,6,61226
3662,98,7,16802
3662,98,8,14083
3662,98,9,23034
3662,98,10,14854
8989,92,1,14176
8989,92,2,14674
8989,92,3,15024
8987,98,1,17712
8987,98,2,13403
8987,98,3,13364
8987,98,4,14896
8987,98,5,13526
8987,98,6,13599
8987,98,7,15831
8987,98,8,12989
8987,98,9,14622
8987,98,10,16842
8987,96,1,13143
8987,96,2,9314
8987,96,3,10294
8987,96,4,11349
8987,96,5,10457
8987,96,6,11843
8987,96,7,13286
8987,96,8,11191
8987,96,9,11796
8987,96,10,15049
8987,96,11,14002
8987,96,12,21793
8987,97,1,18926
8987,97,2,12627
8987,97,3,14032
8987,97,4,15691
8987,97,5,14459
8987,97,6,13676
8987,97,7,16147
8987,97,8,13156
8987,97,9,13645
8987,97,10,15175
8987,97,11,13665
8987,97,12,20120
8987,93,1,11408
8987,93,2,8671
8987,93,3,8339
8987,93,4,10795
8987,93,5,9557
8987,93,6,8954
8987,93,7,12120
8987,93,8,7913
8987,93,9,8132
8987,93,10,9673
8987,93,11,10085
8987,93,12,13006
8987,92,1,9120
8987,92,2,8950
8987,92,3,8191
8987,92,4,10547
8987,92,5,9469
8987,92,6,8790
8987,92,7,10496
8987,92,8,7322
8987,92,9,7270
8987,92,10,9811
8987,92,11,8282
8987,92,12,15944
8987,95,1,11326
8987,95,2,9028
8987,95,3,8839
8987,95,4,10650
8987,95,5,10405
8987,95,6,9386
8987,95,7,11078
8987,95,8,8694
8987,95,9,8711
8987,95,10,10373
8987,95,11,9990
8987,95,12,20629
8987,94,1,10455
8987,94,2,8938
8987,94,3,9924
8987,94,4,11245
8987,94,5,9366
8987,94,6,9597
8987,94,7,10657
8987,94,8,9149
8987,94,9,9085
8987,94,10,11504
8987,94,11,13836
8987,94,12,18139
8988,98,1,35590
8988,98,2,35340
8988,98,3,34954
8988,98,4,34771
8988,98,5,36168
8988,98,6,34931
8988,98,7,35082
8988,98,8,34863
8988,98,9,35008
8988,98,10,35222
8988,96,1,33077
8988,96,2,35381
8988,96,3,35863
8988,96,4,35067
8988,96,5,35789
8988,96,6,40384
8988,96,7,36255
8988,96,8,36257
8988,96,9,36472
8988,96,10,36539
8988,96,11,36535
8988,96,12,39261
8988,97,1,34577
8988,97,2,36790
8988,97,3,36817
8988,97,4,36972
8988,97,5,36842
8988,97,6,39103
8988,97,7,36838
8988,97,8,36813
8988,97,9,36789
8988,97,10,36972
8988,97,11,36761
8988,97,12,30016
8988,93,1,27081
8988,93,2,35500
8988,93,3,33031
8988,93,4,32147
8988,93,5,32394
8988,93,6,24977
8988,93,7,30811
8988,93,8,30310
8988,93,9,29636
8988,93,10,30887
8988,93,11,30094
8988,93,12,34304
8988,92,1,29864
8988,92,2,28948
8988,92,3,32133
8988,92,4,31873
8988,92,5,31455
8988,92,6,31435
8988,92,7,32871
8988,92,8,28079
8988,92,9,35484
8988,92,10,35042
8988,92,11,32099
8988,92,12,36844
8988,95,1,32551
8988,95,2,34069
8988,95,3,34912
8988,95,4,34881
8988,95,5,35019
8988,95,6,35092
8988,95,7,35503
8988,95,8,35352
8988,95,9,35386
8988,95,10,35251
8988,95,11,35236
8988,95,12,37998
8988,94,1,31100
8988,94,2,28521
8988,94,3,31797
8988,94,4,30968
8988,94,5,31633
8988,94,6,45636
8988,94,7,31959
8988,94,8,34082
8988,94,9,35291
8988,94,10,34435
8988,94,11,35513
8988,94,12,37197
4707,98,1,134605
4707,98,2,177268
4707,98,3,142083
4707,98,4,163871
4707,98,5,163047
4707,98,6,168973
4707,98,7,162369
4707,98,8,98703
4707,98,9,28784
4707,98,10,126191
4707,96,1,187442
4707,96,2,96793
4707,96,3,213510
4707,96,4,165923
4707,96,5,175082
4707,96,6,158146
4707,96,7,180126
4707,96,8,146793
4707,96,9,112602
4707,96,10,226361
4707,96,11,190773
4707,96,12,161088
4707,97,1,170609
4707,97,2,205902
4707,97,3,256292
4707,97,4,254715
4707,97,5,222760
4707,97,6,223605
4707,97,7,229592
4707,97,8,179853
4707,97,9,125573
4707,97,10,116819
4707,97,11,81581
4707,97,12,110225
4707,93,1,89588
4707,93,2,110772
4707,93,3,114819
4707,93,4,113776
4707,93,5,66686
4707,93,6,81481
4707,93,7,137730
4707,93,8,142414
4707,93,9,139939
4707,93,10,122943
4707,93,11,126495
4707,93,12,100652
4707,92,1,118117
4707,92,2,80757
4707,92,3,95931
4707,92,4,97438
4707,92,5,118581
4707,92,6,135390
4707,92,7,118536
4707,92,8,124459
4707,92,9,125473
4707,92,10,125912
4707,92,11,94036
4707,92,12,86457
4707,95,1,141157
4707,95,2,130100
4707,95,3,140631
4707,95,4,140625
4707,95,5,153737
4707,95,6,131912
4707,95,7,138517
4707,95,8,103548
4707,95,9,44666
4707,95,10,162259
4707,95,11,182824
4707,95,12,156624
4707,94,1,134633
4707,94,2,125096
4707,94,3,101430
4707,94,4,108715
4707,94,5,174706
4707,94,6,159284
4707,94,7,157379
4707,94,8,129682
4707,94,9,153072
4707,94,10,195064
4707,94,11,139769
4707,94,12,132142
4707,91,1,123874
4707,91,2,75721
4707,91,3,140830
4707,91,4,113871
4707,91,5,106444
4707,91,6,87648
4707,91,7,97160
4707,91,8,96765
4707,91,9,88409
4707,91,10,97746
4707,91,11,79249
4707,91,12,70749
4707,90,10,118291
4707,90,11,72540
4707,90,12,83969
4706,98,1,54671
4706,98,2,87429
4706,98,3,89454
4706,98,4,90046
4706,98,5,84514
4706,98,6,89496
4706,98,7,91212
4706,98,8,96464
4706,98,9,101151
4706,98,10,104675
4706,96,1,107634
4706,96,2,54930
4706,96,3,108140
4706,96,4,98185
4706,96,5,107023
4706,96,6,90731
4706,96,7,102893
4706,96,8,108624
4706,96,9,102036
4706,96,10,112117
4706,96,11,114359
4706,96,12,94277
4706,97,1,130310
4706,97,2,68656
4706,97,3,122890
4706,97,4,110572
4706,97,5,128987
4706,97,6,123929
4706,97,7,128671
4706,97,8,124903
4706,97,9,110226
4706,97,10,103313
4706,97,11,74642
4706,97,12,73678
4706,93,1,78491
4706,93,2,108256
4706,93,3,118637
4706,93,4,107997
4706,93,5,103197
4706,93,6,96720
4706,93,7,97462
4706,93,8,99707
4706,93,9,104542
4706,93,10,111263
4706,93,11,90815
4706,93,12,84217
4706,92,1,96783
4706,92,2,95679
4706,92,3,119825
4706,92,4,111440
4706,92,5,91394
4706,92,6,83401
4706,92,7,106141
4706,92,8,105472
4706,92,9,122857
4706,92,10,132475
4706,92,11,112956
4706,92,12,126100
4706,95,1,74629
4706,95,2,80476
4706,95,3,98610
4706,95,4,82000
4706,95,5,95976
4706,95,6,86792
4706,95,7,88524
4706,95,8,108225
4706,95,9,92526
4706,95,10,92931
4706,95,11,96032
4706,95,12,83927
4706,94,1,89861
4706,94,2,63562
4706,94,3,109588
4706,94,4,94693
4706,94,5,92360
4706,94,6,76626
4706,94,7,76989
4706,94,8,92123
4706,94,9,102330
4706,94,10,103359
4706,94,11,95852
4706,94,12,78055
4706,91,1,110452
4706,91,2,66849
4706,91,3,135988
4706,91,4,127408
4706,91,5,122600
4706,91,6,91131
4706,91,7,99711
4706,91,8,108442
4706,91,9,89108
4706,91,10,107226
4706,91,11,101946
4706,91,12,99574
4706,90,10,118754
4706,90,11,105338
4706,90,12,95644
000790,92,1,5721
000790,92,2,2682
000790,92,3,2701
000790,92,4,3369
4703,98,1,30091
4703,98,2,34172
4703,98,3,32510
4703,98,4,38961
4703,98,5,29408
4703,98,6,35570
4703,98,7,31737
4703,98,8,30925
4703,98,9,33415
4703,98,10,32680
4703,96,1,33949
4703,96,2,36572
4703,96,3,33599
4703,96,4,35946
4703,96,5,38939
4703,96,6,34715
4703,96,7,32993
4703,96,8,38167
4703,96,9,34601
4703,96,10,41216
4703,96,11,35108
4703,96,12,37098
4703,97,1,42104
4703,97,2,28737
4703,97,3,31465
4703,97,4,29786
4703,97,5,30635
4703,97,6,35177
4703,97,7,36201
4703,97,8,32680
4703,97,9,24470
4703,97,10,29832
4703,97,11,25396
4703,97,12,30947
4703,93,1,27543
4703,93,2,30673
4703,93,3,25583
4703,93,4,36968
4703,93,5,37463
4703,93,6,46112
4703,93,7,29281
4703,93,8,37873
4703,93,9,38351
4703,93,10,47906
4703,93,11,28642
4703,93,12,41930
4703,92,1,33020
4703,92,2,27982
4703,92,3,37581
4703,92,4,35754
4703,92,5,32056
4703,92,6,41343
4703,92,7,29048
4703,92,8,32065
4703,92,9,35115
4703,92,10,41353
4703,92,11,38186
4703,92,12,41592
4703,95,1,33680
4703,95,2,24922
4703,95,3,35390
4703,95,4,30211
4703,95,5,33648
4703,95,6,35438
4703,95,7,36348
4703,95,8,34706
4703,95,9,34484
4703,95,10,29511
4703,95,11,34685
4703,95,12,41428
4703,94,1,26023
4703,94,2,25118
4703,94,3,44051
4703,94,4,40620
4703,94,5,39817
4703,94,6,29253
4703,94,7,33695
4703,94,8,28827
4703,94,9,38492
4703,94,10,37028
4703,94,11,27177
4703,94,12,30254
4703,91,1,41338
4703,91,2,31011
4703,91,3,40153
4703,91,4,31372
4703,91,5,35578
4703,91,6,31470
4703,91,7,35524
4703,91,8,31281
4703,91,9,34487
4703,91,10,32169
4703,91,11,38179
4703,91,12,39593
4703,90,10,29309
4703,90,11,39451
4703,90,12,42791
4702,98,1,24666
4702,98,2,23482
4702,98,3,38374
4702,98,4,46574
4702,98,5,35632
4702,98,6,39304
4702,98,7,35936
4702,98,8,30654
4702,98,9,40414
4702,98,10,29192
4702,96,1,35824
4702,96,2,26911
4702,96,3,49178
4702,96,4,57914
4702,96,5,39802
4702,96,6,58814
4702,96,7,40598
4702,96,8,46049
4702,96,9,44615
4702,96,10,37703
4702,96,11,46366
4702,96,12,45545
4702,97,1,54543
4702,97,2,30246
4702,97,3,49004
4702,97,4,52554
4702,97,5,54759
4702,97,6,60587
4702,97,7,72008
4702,97,8,38018
4702,97,9,30756
4702,97,10,31833
4702,97,11,28692
4702,97,12,31294
4702,93,1,31390
4702,93,2,48409
4702,93,3,44531
4702,93,4,50968
4702,93,5,62666
4702,93,6,40230
4702,93,7,45165
4702,93,8,44256
4702,93,9,36799
4702,93,10,35398
4702,93,11,30209
4702,93,12,35298
4702,92,1,29175
4702,92,2,25059
4702,92,3,65326
4702,92,4,46671
4702,92,5,55462
4702,92,6,40530
4702,92,7,40655
4702,92,8,33101
4702,92,9,35516
4702,92,10,38621
4702,92,11,41499
4702,92,12,49482
4702,95,1,19992
4702,95,2,41628
4702,95,3,47182
4702,95,4,46884
4702,95,5,51669
4702,95,6,50084
4702,95,7,33406
4702,95,8,47936
4702,95,9,32676
4702,95,10,35727
4702,95,11,36469
4702,95,12,36616
4702,94,1,40120
4702,94,2,28721
4702,94,3,51716
4702,94,4,45920
4702,94,5,45429
4702,94,6,44222
4702,94,7,35760
4702,94,8,52872
4702,94,9,49489
4702,94,10,43886
4702,94,11,45742
4702,94,12,51249
4702,91,1,55864
4702,91,2,35668
4702,91,3,45838
4702,91,4,41677
4702,91,5,56621
4702,91,6,232363
4702,91,7,44422
4702,91,8,39874
4702,91,9,51585
4702,91,10,46817
4702,91,11,32631
4702,91,12,30419
4702,90,10,49996
4702,90,11,40149
4702,90,12,37570
8280,93,1,5313
8280,93,2,7607
8280,93,3,13783
8280,93,4,8734
8280,93,5,12962
8280,93,6,18777
8280,93,7,13355
8280,93,8,7231
8280,93,9,15029
8280,93,10,5720
8280,93,11,13545
8280,93,12,27231
8280,92,1,20496
8280,92,2,7977
8280,92,3,13541
8280,92,4,11482
8280,92,5,12753
8280,92,6,12092
8280,92,7,9815
8280,92,8,13236
8280,92,9,18714
8280,92,10,11450
8280,92,11,8096
8280,92,12,15620
8280,94,1,13534
8280,94,2,4813
8280,94,3,9237
8280,94,4,12901
8280,94,5,10614
8280,94,6,16629
8280,94,7,41582
8280,94,8,11652
8280,94,9,24602
8280,94,10,8805
8280,94,11,12663
8281,98,1,14295
8281,98,2,13017
8281,98,3,12698
8281,98,4,13401
8281,98,5,13127
8281,98,6,7035
8281,98,7,17819
8281,98,8,11763
8281,98,9,11386
8281,98,10,11824
8281,96,1,20419
8281,96,2,15093
8281,96,3,35396
8281,96,4,28471
8281,96,5,18863
8281,96,6,17891
8281,96,7,16136
8281,96,8,20232
8281,96,9,23254
8281,96,10,20885
8281,96,11,22013
8281,96,12,19873
8281,97,1,16895
8281,97,2,18844
8281,97,3,28739
8281,97,4,16885
8281,97,5,15409
8281,97,6,19864
8281,97,7,16718
8281,97,8,16174
8281,97,9,19389
8281,97,10,17280
8281,97,11,11018
8281,97,12,11408
8281,93,1,16143
8281,93,2,28194
8281,93,3,15454
8281,93,4,34306
8281,93,5,13975
8281,93,6,20714
8281,93,7,17842
8281,93,8,14105
8281,93,9,18920
8281,93,10,11128
8281,93,11,21632
8281,93,12,16762
8281,92,1,15014
8281,92,2,15177
8281,92,3,12416
8281,92,4,10962
8281,92,5,14793
8281,92,6,13675
8281,92,7,13788
8281,92,8,8370
8281,92,9,12773
8281,92,10,15110
8281,92,11,14356
8281,92,12,26029
8281,95,1,21054
8281,95,2,20951
8281,95,3,23580
8281,95,4,15905
8281,95,5,17730
8281,95,6,19130
8281,95,7,25936
8281,95,8,26151
8281,95,9,34523
8281,95,10,16492
8281,95,11,15386
8281,95,12,24326
8281,94,1,19381
8281,94,2,10952
8281,94,3,20084
8281,94,4,21766
8281,94,5,17371
8281,94,6,23778
8281,94,7,24297
8281,94,8,30264
8281,94,9,24317
8281,94,10,24270
8281,94,11,22956
8281,94,12,33946
8284,98,1,20023
8284,98,2,16973
8284,98,3,20812
8284,98,4,21732
8284,98,5,22692
8284,98,6,21660
8284,98,7,25569
8284,98,8,26076
8284,98,9,24189
8284,98,10,28932
8284,96,1,12369
8284,96,2,12444
8284,96,3,12372
8284,96,4,15167
8284,96,5,17095
8284,96,6,15634
8284,96,7,15265
8284,96,8,15496
8284,96,9,17327
8284,96,10,16187
8284,96,11,18474
8284,96,12,18486
8284,97,1,26021
8284,97,2,15777
8284,97,3,19752
8284,97,4,19202
8284,97,5,20393
8284,97,6,19260
8284,97,7,22120
8284,97,8,20112
8284,97,9,22428
8284,97,10,21578
8284,97,11,18956
8284,97,12,22014
8284,93,1,12187
8284,93,2,11520
8284,93,3,12734
8284,93,4,14233
8284,93,5,6992
8284,93,6,13157
8284,93,7,9739
8284,93,8,7828
8284,93,9,6469
8284,93,10,6747
8284,93,11,9493
8284,93,12,6193
8284,92,1,3765
8284,92,2,2693
8284,92,3,6736
8284,92,4,5480
8284,92,5,4505
8284,92,6,5710
8284,92,7,5993
8284,92,8,5454
8284,92,9,6462
8284,92,10,6174
8284,92,11,7421
8284,92,12,15156
8284,95,1,7052
8284,95,2,6405
8284,95,3,7234
8284,95,4,8590
8284,95,5,9683
8284,95,6,8633
8284,95,7,9263
8284,95,8,8194
8284,95,9,12262
8284,95,10,12844
8284,95,11,16178
8284,95,12,14505
8284,94,1,7056
8284,94,2,5925
8284,94,3,8527
8284,94,4,7686
8284,94,5,7200
8284,94,6,6627
8284,94,7,8616
8284,94,8,8012
8284,94,9,9520
8284,94,10,7176
8284,94,11,7031
8284,94,12,9535
8284,91,7,10102
8284,91,8,3944
8284,91,9,4465
8284,91,10,11820
8284,91,11,12206
8284,91,12,8028
8285,93,1,126072
8285,93,2,138476
8285,93,3,133808
8285,92,1,158028
8285,92,2,123861
8285,92,3,125536
8285,92,4,120249
8285,92,5,138603
8285,92,6,120278
8285,92,7,154897
8285,92,8,202081
8285,92,9,156097
8285,92,10,140453
8285,92,11,110847
8285,92,12,179133
8282,98,1,17135
8282,98,2,36304
8282,98,3,29942
8282,98,4,22097
8282,98,5,25541
8282,98,6,39607
8282,98,7,60983
8282,98,8,25099
8282,98,9,31067
8282,98,10,37260
8282,96,1,17399
8282,96,2,12799
8282,96,3,26308
8282,96,4,23132
8282,96,5,28870
8282,96,6,90070
8282,96,7,36565
8282,96,8,48448
8282,96,9,29684
8282,96,10,54434
8282,96,11,38712
8282,96,12,51594
8282,97,1,36249
8282,97,2,20801
8282,97,3,22266
8282,97,4,24050
8282,97,5,42864
8282,97,6,36577
8282,97,7,29453
8282,97,8,49251
8282,97,9,59595
8282,97,10,38829
8282,97,11,61600
8282,97,12,37745
8282,93,1,14044
8282,93,2,11023
8282,93,3,27977
8282,93,4,20337
8282,93,5,44730
8282,93,6,47433
8282,93,7,24405
8282,93,8,37871
8282,93,9,31366
8282,93,10,27391
8282,93,11,26523
8282,93,12,34611
8282,92,1,9724
8282,92,2,10815
8282,92,3,17153
8282,92,4,21940
8282,92,5,13554
8282,92,6,12453
8282,92,7,24852
8282,92,8,12425
8282,92,9,45170
8282,92,10,29271
8282,92,11,46176
8282,92,12,60039
8282,95,1,12235
8282,95,2,8434
8282,95,3,26894
8282,95,4,10929
8282,95,5,43767
8282,95,6,32302
8282,95,7,26620
8282,95,8,22087
8282,95,9,34455
8282,95,10,37863
8282,95,11,29511
8282,95,12,43837
8282,94,1,34360
8282,94,2,13540
8282,94,3,30698
8282,94,4,41023
8282,94,5,51249
8282,94,6,8158
8282,94,7,13734
8282,94,8,41141
8282,94,9,45026
8282,94,10,37692
8282,94,11,32466
8282,94,12,30899
2528,98,1,190
2528,98,2,192
2528,98,3,61301
2528,98,4,8174
2528,98,5,6821
2528,98,6,16773
2528,98,7,11842
2528,98,8,36007
2528,98,9,218734
2528,98,10,1970
2528,96,1,1107
2528,96,2,7352
2528,96,3,1110
2528,96,4,1887
2528,96,5,1020
2528,96,6,905
2528,96,7,610
2528,96,8,909
2528,96,9,906
2528,96,10,926
2528,96,11,971
2528,96,12,1045
2528,97,1,1095
2528,97,2,1093
2528,97,3,1208
2528,97,4,1329
2528,97,5,1313
2528,97,6,189637
2528,97,7,557
2528,97,8,98531
2528,97,9,98529
2528,97,10,214
2528,97,11,191
2528,97,12,10289
2528,93,1,1143
2528,93,2,4019
2528,93,3,1452
2528,93,4,1412
2528,93,5,3791
2528,93,6,7494
2528,93,7,30478
2528,93,8,31745
2528,93,9,18105
2528,93,10,2780
2528,93,11,2204
2528,93,12,3936
2528,92,1,19412
2528,92,2,29760
2528,92,3,12873
2528,92,4,7710
2528,92,5,757
2528,92,6,8758
2528,92,7,10603
2528,92,8,35935
2528,92,9,6776
2528,92,10,14313
2528,92,11,2245
2528,92,12,3977
2528,95,1,1790
2528,95,2,26439
2528,95,3,1179
2528,95,4,24511
2528,95,5,1256
2528,95,6,1348
2528,95,7,966
2528,95,8,1645
2528,95,9,1023
2528,95,10,413
2528,95,11,852
2528,95,12,97581
2528,94,1,2952
2528,94,2,1654
2528,94,3,12326
2528,94,4,1692
2528,94,5,3060
2528,94,6,2826
2528,94,7,1003
2528,94,8,1393
